"id","formula_masters_id","equipment_machine_id","equipment_machine_unit","tag_name","em_qty","topic_number","users_id","record_status","created_at","updated_at"
"786","MF2302008","LT001","-","","1","2","","1","2023-02-17 03:29:36","2023-02-17 03:29:54"
"787","MF2302008","LT002","-","","1","2","","1","2023-02-17 03:29:37","2023-02-17 03:29:55"
"788","MF2302008","MC001","-","","1","2","","1","2023-02-17 03:29:39","2023-02-17 03:29:55"
"789","MF2302008","MC002","-","","1","2","","1","2023-02-17 03:29:40","2023-02-17 03:29:56"
"790","MF2302008","MC003","-","","1","2","","1","2023-02-17 03:29:43","2023-02-17 03:29:56"
"791","MF2302008","MC004","-","","1","2","","1","2023-02-17 03:29:48","2023-02-17 03:29:57"
"792","MF2302009","MC005","-","","1","8","","1","2023-02-17 04:05:11","2023-02-17 07:07:11"
"793","MF2302009","MC006","-","","1","8","","1","2023-02-17 04:05:13","2023-02-17 07:07:12"
"794","MF2302009","MC007","-","","1","8","","1","2023-02-17 04:05:15","2023-02-17 07:07:12"
"795","MF2302009","MC008","-","","1","8","","1","2023-02-17 04:05:17","2023-02-17 07:07:13"
"796","MF2302009","MC009","-","","1","8","","1","2023-02-17 04:05:20","2023-02-17 07:07:14"
"797","MF2302010","EM001","-","","1","2","","1","2023-02-17 04:26:18","2023-02-17 04:32:24"
"798","MF2302010","LT001","-","","1","2","","1","2023-02-17 04:26:19","2023-02-17 04:32:25"
"799","MF2302010","LT002","-","","1","2","","1","2023-02-17 04:26:21","2023-02-17 04:32:25"
"800","MF2302010","MC001","-","","1","2","","1","2023-02-17 04:26:23","2023-02-17 04:32:26"
"801","MF2302010","MC002","-","","1","2","","1","2023-02-17 04:26:25","2023-02-17 04:32:27"
"802","MF2302010","MC003","-","","2","2","","1","2023-02-17 04:26:28","2023-02-17 04:32:55"
"803","MF2302010","MC004","-","","1","2","","1","2023-02-17 04:26:32","2023-02-17 04:32:52"
"804","MF2302010","MC005","-","","0","8","","1","2023-02-17 06:28:08","2023-02-17 06:28:08"
"805","MF2302010","MC006","-","","0","8","","1","2023-02-17 06:28:12","2023-02-17 06:28:12"
"806","MF2302010","MC007","-","","0","8","","1","2023-02-17 06:28:18","2023-02-17 06:28:18"
"807","MF2302010","MC008","-","","0","8","","1","2023-02-17 06:28:25","2023-02-17 06:28:25"
"808","MF2302010","MC009","-","","0","8","","1","2023-02-17 06:28:40","2023-02-17 06:28:40"
"809","MF2302008","MC005","-","","1","8","","1","2023-02-17 07:30:26","2023-02-17 07:30:40"
"810","MF2302008","MC006","-","","1","8","","1","2023-02-17 07:30:29","2023-02-17 07:30:40"
"811","MF2302008","MC007","-","","1","8","","1","2023-02-17 07:30:31","2023-02-17 07:30:41"
"812","MF2302008","MC008","-","","1","8","","1","2023-02-17 07:30:34","2023-02-17 07:30:41"
"813","MF2302008","MC009","-","","1","8","","1","2023-02-17 07:30:37","2023-02-17 07:30:44"
"814","MF2302012","MC001","-","","1","2","","1","2023-02-18 06:57:51","2023-02-18 06:58:23"
"815","MF2302012","MC002","-","","1","2","","1","2023-02-18 06:57:53","2023-02-18 06:58:23"
"816","MF2302012","MC003","-","","1","2","","1","2023-02-18 06:58:01","2023-02-18 06:58:24"
"817","MF2302012","MC004","-","","1","2","","1","2023-02-18 06:58:04","2023-02-18 06:58:25"
"818","MF2302012","EM001","-","","1","2","","1","2023-02-18 06:58:09","2023-02-18 06:58:25"
"819","MF2302012","LT001","-","","1","2","","1","2023-02-18 06:58:13","2023-02-18 06:58:26"
"820","MF2302012","LT002","-","","1","2","","1","2023-02-18 06:58:17","2023-02-18 06:58:28"
"821","MF2302012","MC005","-","","0","8","","1","2023-02-18 07:32:07","2023-02-18 07:32:07"
"822","MF2302012","MC006","-","","0","8","","1","2023-02-18 07:32:10","2023-02-18 07:32:10"
"823","MF2302012","MC007","-","","0","8","","1","2023-02-18 07:32:13","2023-02-18 07:32:13"
"824","MF2302012","MC008","-","","0","8","","1","2023-02-18 07:32:16","2023-02-18 07:32:16"
"825","MF2302012","MC009","-","","0","8","","1","2023-02-18 07:32:19","2023-02-18 07:32:19"
"826","MF2302013","MC001","-","","1","2","","1","2023-02-18 07:52:08","2023-02-18 07:52:53"
"827","MF2302013","MC002","-","","1","2","","1","2023-02-18 07:52:10","2023-02-18 07:52:54"
"828","MF2302013","MC003","-","","1","2","","1","2023-02-18 07:52:16","2023-02-18 07:52:54"
"829","MF2302013","MC004","-","","1","2","","1","2023-02-18 07:52:18","2023-02-18 07:52:55"
"830","MF2302013","EM001","-","","1","2","","1","2023-02-18 07:52:38","2023-02-18 07:52:56"
"831","MF2302013","LT001","-","","1","2","","1","2023-02-18 07:52:40","2023-02-18 07:52:56"
"832","MF2302013","LT002","-","","1","2","","1","2023-02-18 07:52:48","2023-02-18 07:52:58"
"833","MF2302013","MC005","-","","1","8","","1","2023-02-18 08:20:56","2023-03-10 08:13:49"
"834","MF2302013","MC006","-","","1","8","","1","2023-02-18 08:21:00","2023-03-10 08:13:49"
"835","MF2302013","MC007","-","","1","8","","1","2023-02-18 08:21:11","2023-03-10 08:13:50"
"836","MF2302013","MC008","-","","1","8","","1","2023-02-18 08:21:15","2023-03-10 08:13:51"
"837","MF2302013","MC009","-","","1","8","","1","2023-02-18 08:21:17","2023-03-10 08:13:52"
"838","MF2302014","EM001","-","","1","2","","1","2023-02-20 06:46:09","2023-02-20 07:20:56"
"839","MF2302014","LT001","-","","1","2","","1","2023-02-20 06:46:11","2023-02-20 07:20:55"
"840","MF2302014","LT002","-","","1","2","","1","2023-02-20 06:46:12","2023-02-20 07:20:57"
"841","MF2302014","MC001","-","","1","2","","1","2023-02-20 06:46:14","2023-02-20 07:20:58"
"842","MF2302014","MC002","-","","1","2","","1","2023-02-20 06:46:16","2023-02-20 07:20:59"
"843","MF2302014","MC003","-","","1","2","","1","2023-02-20 06:46:21","2023-02-20 07:21:00"
"844","MF2302014","MC004","-","","1","2","","1","2023-02-20 06:46:26","2023-02-20 07:21:01"
"845","MF2302014","MC005","-","","1","8","","1","2023-02-20 07:14:59","2023-02-20 07:23:18"
"846","MF2302014","MC002","-","","1","8","","1","2023-02-20 07:15:01","2023-02-20 07:23:18"
"847","MF2302014","MC007","-","","1","8","","1","2023-02-20 07:15:16","2023-02-20 07:23:20"
"848","MF2302014","MC008","-","","1","8","","1","2023-02-20 07:15:18","2023-02-20 07:23:21"
"849","MF2302014","MC009","-","","1","8","","1","2023-02-20 07:15:23","2023-02-20 07:23:22"
"850","MF2302015","LT001","-","","1","2","","1","2023-02-25 09:09:14","2023-02-25 09:09:38"
"851","MF2302015","LT002","-","","1","2","","1","2023-02-25 09:09:16","2023-02-25 09:09:39"
"852","MF2302015","MC001","-","","1","2","","1","2023-02-25 09:09:18","2023-02-25 09:09:40"
"853","MF2302015","MC002","-","","1","2","","1","2023-02-25 09:09:21","2023-02-25 09:09:41"
"854","MF2302015","MC003","-","","1","2","","1","2023-02-25 09:09:23","2023-02-25 09:09:41"
"855","MF2302015","MC004","-","","1","2","","1","2023-02-25 09:09:26","2023-02-25 09:09:48"
"856","MF2302015","MC005","-","","1","8","","1","2023-02-25 09:48:55","2023-02-25 09:49:07"
"857","MF2302015","MC006","-","","1","8","","1","2023-02-25 09:48:57","2023-02-25 09:49:07"
"858","MF2302015","MC007","-","","1","8","","1","2023-02-25 09:49:00","2023-02-25 09:49:08"
"859","MF2302015","MC008","-","","1","8","","1","2023-02-25 09:49:02","2023-02-25 09:49:09"
"860","MF2302015","MC009","-","","1","8","","1","2023-02-25 09:49:05","2023-02-25 09:49:10"
"861","MF2303001","EM001","-","","1","2","","1","2023-03-03 06:44:26","2023-03-03 06:44:51"
"862","MF2303001","LT001","-","","1","2","","1","2023-03-03 06:44:28","2023-03-03 06:44:52"
"863","MF2303001","LT002","-","","1","2","","1","2023-03-03 06:44:30","2023-03-03 06:44:53"
"864","MF2303001","MC001","-","","1","2","","1","2023-03-03 06:44:35","2023-03-03 06:44:53"
"865","MF2303001","MC002","-","","1","2","","1","2023-03-03 06:44:37","2023-03-03 06:44:54"
"866","MF2303001","MC003","-","","1","2","","1","2023-03-03 06:44:40","2023-03-03 06:44:55"
"868","MF2303001","MC005","-","","0","8","","1","2023-03-03 06:54:41","2023-03-03 06:54:41"
"869","MF2303002","EM001","-","","1","2","","1","2023-03-03 09:40:47","2023-03-03 09:41:16"
"870","MF2303002","LT001","-","","1","2","","1","2023-03-03 09:40:48","2023-03-03 09:41:18"
"871","MF2303002","LT002","-","","1","2","","1","2023-03-03 09:40:50","2023-03-03 09:41:19"
"872","MF2303002","MC001","-","","1","2","","1","2023-03-03 09:40:51","2023-03-03 09:41:20"
"873","MF2303002","MC002","-","","1","2","","1","2023-03-03 09:40:54","2023-03-03 09:41:21"
"874","MF2303002","MC003","-","","1","2","","1","2023-03-03 09:41:10","2023-03-03 09:41:21"
"875","MF2303002","MC004","-","","1","2","","1","2023-03-03 09:41:13","2023-03-03 09:41:38"
"876","MF2303002","MC006","-","","0","8","","1","2023-03-03 09:47:56","2023-03-03 09:47:56"
"877","MF2303002","MC005","-","","0","8","","1","2023-03-03 09:47:58","2023-03-03 09:47:58"
"878","MF2303002","MC007","-","","0","8","","1","2023-03-03 09:48:01","2023-03-03 09:48:01"
"879","MF2303002","MC008","-","","0","8","","1","2023-03-03 09:48:03","2023-03-03 09:48:03"
"880","MF2303002","MC009","-","","0","8","","1","2023-03-03 09:48:06","2023-03-03 09:48:06"
"881","MF2303003","EM001","-","","1","2","","1","2023-03-10 05:54:37","2023-03-10 05:55:04"
"882","MF2303003","LT001","-","","1","2","","1","2023-03-10 05:54:41","2023-03-10 05:55:06"
"883","MF2303003","LT002","-","","1","2","","1","2023-03-10 05:54:41","2023-03-10 05:55:08"
"884","MF2303003","MC001","-","","1","2","","1","2023-03-10 05:54:42","2023-03-10 05:55:09"
"885","MF2303003","MC002","-","","1","2","","1","2023-03-10 05:54:43","2023-03-10 05:55:10"
"886","MF2303003","MC003","-","","2","2","","1","2023-03-10 05:54:55","2023-03-10 05:55:13"
"887","MF2303003","MC004","-","","1","2","","1","2023-03-10 05:55:00","2023-03-10 05:55:14"
"888","MF2303003","MC009","-","","0","8","","1","2023-03-10 06:35:28","2023-03-10 06:35:28"
"889","MF2303003","MC008","-","","0","8","","1","2023-03-10 06:35:31","2023-03-10 06:35:31"
"890","MF2303003","MC007","-","","0","8","","1","2023-03-10 06:35:46","2023-03-10 06:35:46"
"891","MF2303003","MC006","-","","0","8","","1","2023-03-10 06:35:59","2023-03-10 06:35:59"
"892","MF2303003","MC005","-","","0","8","","1","2023-03-10 06:36:05","2023-03-10 06:36:05"
"893","MF2303004","LT001","-","","1","2","","1","2023-03-11 06:51:20","2023-03-11 06:51:46"
"894","MF2303004","LT002","-","","1","2","","1","2023-03-11 06:51:29","2023-03-11 06:51:47"
"895","MF2303004","MC002","-","","1","2","","1","2023-03-11 06:51:37","2023-03-11 06:51:48"
"896","MF2303004","MC001","-","","1","2","","1","2023-03-11 06:51:37","2023-03-11 06:51:48"
"897","MF2303004","MC003","-","","1","2","","1","2023-03-11 06:51:39","2023-03-11 06:51:50"
"898","MF2303004","MC004","-","","1","2","","1","2023-03-11 06:51:40","2023-03-11 06:51:50"
"899","MF2303004","EM001","-","","1","2","","1","2023-03-11 06:51:44","2023-03-11 06:51:51"
"900","MF2303004","MC005","-","","1","8","","1","2023-03-11 07:50:32","2023-03-11 07:50:44"
"901","MF2303004","MC006","-","","1","8","","1","2023-03-11 07:50:35","2023-03-11 07:50:45"
"902","MF2303004","MC007","-","","1","8","","1","2023-03-11 07:50:38","2023-03-11 07:50:45"
"903","MF2303004","MC008","-","","1","8","","1","2023-03-11 07:50:41","2023-03-11 07:50:46"
"904","MF2303004","MC009","-","","1","8","","1","2023-03-11 07:50:42","2023-03-11 07:50:46"
"905","MF2303006","LT001","-","","1","2","","1","2023-03-13 04:39:48","2023-03-13 04:40:05"
"906","MF2303006","LT002","-","","1","2","","1","2023-03-13 04:39:51","2023-03-13 04:40:06"
"907","MF2303006","MC001","-","","1","2","","1","2023-03-13 04:39:52","2023-03-13 04:40:07"
"908","MF2303006","MC002","-","","1","2","","1","2023-03-13 04:39:54","2023-03-13 04:40:07"
"909","MF2303006","MC003","-","","1","2","","1","2023-03-13 04:39:59","2023-03-13 04:40:08"
"910","MF2303006","MC004","-","","1","2","","1","2023-03-13 04:40:00","2023-03-13 04:40:09"
"911","MF2303006","EM001","-","","1","2","","1","2023-03-13 04:40:03","2023-03-13 04:40:10"
"912","MF2303007","LT001","-","","1","2","","1","2023-03-15 04:04:27","2023-03-15 04:05:03"
"913","MF2303007","EM001","-","","1","2","","1","2023-03-15 04:04:37","2023-03-15 04:05:04"
"914","MF2303007","LT002","-","","1","2","","1","2023-03-15 04:04:39","2023-03-15 04:05:06"
"915","MF2303007","MC001","-","","1","2","","1","2023-03-15 04:04:42","2023-03-15 04:05:07"
"916","MF2303007","MC002","-","","1","2","","1","2023-03-15 04:04:51","2023-03-15 04:05:08"
"917","MF2303007","MC004","-","","1","2","","1","2023-03-15 04:04:57","2023-03-15 04:05:09"
"918","MF2303007","MC003","-","","1","2","","1","2023-03-15 04:05:00","2023-03-15 04:05:15"
"919","MF2303007","MC009","-","","1","8","","1","2023-03-15 04:11:15","2023-03-15 04:11:38"
"920","MF2303007","MC008","-","","1","8","","1","2023-03-15 04:11:18","2023-03-15 04:11:39"
"921","MF2303007","MC007","-","","1","8","","1","2023-03-15 04:11:20","2023-03-15 04:11:40"
"922","MF2303007","MC006","-","","1","8","","1","2023-03-15 04:11:24","2023-03-15 04:11:40"
"923","MF2303007","MC005","-","","1","8","","1","2023-03-15 04:11:31","2023-03-15 04:11:41"
"924","MF2303008","EM001","-","","1","2","","1","2023-03-17 06:21:37","2023-03-30 04:40:07"
"925","MF2303008","LT001","-","","1","2","","1","2023-03-17 06:21:46","2023-03-17 06:22:57"
"926","MF2303008","LT002","-","","1","2","","1","2023-03-17 06:21:48","2023-03-17 06:22:58"
"927","MF2303008","MC001","-","","1","2","","1","2023-03-17 06:21:57","2023-03-17 06:22:59"
"928","MF2303008","MC002","-","","1","2","","1","2023-03-17 06:21:59","2023-03-17 06:23:01"
"929","MF2303008","MC003","-","","1","2","","1","2023-03-17 06:22:50","2023-03-17 06:23:01"
"930","MF2303008","MC004","-","","1","2","","1","2023-03-17 06:22:52","2023-03-17 06:23:04"
"931","MF2303008","MC005","-","","1","8","","1","2023-03-17 06:41:44","2023-03-18 04:11:20"
"932","MF2303008","MC006","-","","1","8","","1","2023-03-17 06:41:47","2023-03-18 04:11:19"
"933","MF2303008","MC007","-","","1","8","","1","2023-03-17 06:41:49","2023-03-18 04:11:18"
"934","MF2303009","EM001","-","","1","2","","1","2023-03-20 04:54:43","2024-02-27 09:26:06"
"935","MF2303009","LT001","-","","1","2","","1","2023-03-20 04:54:45","2024-02-27 09:26:07"
"937","MF2303009","MC002","-","","1","2","","1","2023-03-20 04:54:56","2024-02-27 09:26:08"
"938","MF2303009","LT002","-","","1","2","","1","2023-03-20 04:55:43","2024-02-27 09:26:09"
"939","MF2303010","EM001","-","","0","2","","1","2023-03-20 06:31:39","2023-03-20 06:31:39"
"940","MF2303010","LT001","-","","0","2","","1","2023-03-20 06:31:41","2023-03-20 06:31:41"
"941","MF2303010","LT002","-","","0","2","","1","2023-03-20 06:31:42","2023-03-20 06:31:42"
"942","MF2303010","MC001","-","","0","2","","1","2023-03-20 06:31:44","2023-03-20 06:31:44"
"943","MF2303010","MC004","-","","0","2","","1","2023-03-20 06:31:48","2023-03-20 06:31:48"
"944","MF2303010","MC002","-","","0","2","","1","2023-03-20 06:31:54","2023-03-20 06:31:54"
"945","MF2303010","MC003","-","","0","2","","1","2023-03-20 06:32:00","2023-03-20 06:32:00"
"946","MF2303010","MC005","-","","0","8","","1","2023-03-20 07:50:34","2023-03-20 07:50:34"
"947","MF2303010","MC006","-","","0","8","","1","2023-03-20 07:50:56","2023-03-20 07:50:56"
"948","MF2303010","MC007","-","","0","8","","1","2023-03-20 07:51:00","2023-03-20 07:51:00"
"949","MF2303010","MC008","-","","0","8","","1","2023-03-20 07:51:02","2023-03-20 07:51:02"
"950","MF2303010","MC009","-","","0","8","","1","2023-03-20 07:51:04","2023-03-20 07:51:04"
"951","MF2303011","EM001","-","","1","2","","1","2023-03-20 08:20:27","2023-03-20 08:21:09"
"952","MF2303011","LT001","-","","1","2","","1","2023-03-20 08:20:29","2023-03-20 08:21:11"
"953","MF2303011","LT002","-","","1","2","","1","2023-03-20 08:20:31","2023-03-20 08:21:12"
"954","MF2303011","MC001","-","","1","2","","1","2023-03-20 08:20:33","2023-03-20 08:21:13"
"955","MF2303011","MC002","-","","1","2","","1","2023-03-20 08:20:35","2023-03-20 08:21:15"
"956","MF2303011","MC003","-","","1","2","","1","2023-03-20 08:20:48","2023-03-20 08:21:16"
"957","MF2303011","MC004","-","","1","2","","1","2023-03-20 08:20:54","2023-03-20 08:21:19"
"958","MF2303011","MC005","-","","1","8","","1","2023-03-20 08:42:16","2023-05-11 04:18:09"
"959","MF2303011","MC006","-","","1","8","","1","2023-03-20 08:42:18","2023-05-11 04:18:10"
"960","MF2303011","MC007","-","","1","8","","1","2023-03-20 08:42:32","2023-05-11 04:18:10"
"961","MF2303011","MC008","-","","1","8","","1","2023-03-20 08:42:34","2023-05-11 04:18:11"
"962","MF2303011","MC009","-","","1","8","","1","2023-03-20 08:42:37","2023-05-11 04:18:55"
"963","MF2303009","MC005","-","","1","8","","1","2023-03-21 04:17:58","2024-02-27 09:10:27"
"964","MF2303009","MC006","-","","1","8","","1","2023-03-21 04:18:02","2024-02-27 09:10:28"
"965","MF2303009","MC007","-","","1","8","","1","2023-03-21 04:18:06","2024-02-27 09:10:29"
"966","MF2303009","MC008","-","","1","8","","1","2023-03-21 04:18:08","2024-02-27 09:10:30"
"967","MF2303009","MC009","-","","1","8","","1","2023-03-21 04:18:11","2024-02-27 09:10:31"
"968","MF2303012","EM001","-","","1","2","","1","2023-03-24 03:08:34","2023-03-24 03:08:55"
"969","MF2303012","LT001","-","","1","2","","1","2023-03-24 03:08:37","2023-03-24 03:08:55"
"970","MF2303012","LT002","-","","1","2","","1","2023-03-24 03:08:40","2023-03-24 03:08:56"
"971","MF2303012","MC001","-","","1","2","","1","2023-03-24 03:08:42","2023-03-24 03:08:57"
"972","MF2303012","MC002","-","","1","2","","1","2023-03-24 03:08:43","2023-03-24 03:08:58"
"973","MF2303012","MC004","-","","1","2","","1","2023-03-24 03:08:47","2023-03-24 03:08:59"
"974","MF2303012","MC003","-","","1","2","","1","2023-03-24 03:08:51","2023-03-24 03:09:00"
"975","MF2303012","MC005","-","","0","8","","1","2023-03-24 03:31:46","2023-03-24 03:31:46"
"976","MF2303012","MC006","-","","0","8","","1","2023-03-24 03:31:50","2023-03-24 03:31:50"
"977","MF2303012","MC007","-","","0","8","","1","2023-03-24 03:31:52","2023-03-24 03:31:52"
"978","MF2303012","MC008","-","","0","8","","1","2023-03-24 03:31:55","2023-03-24 03:31:55"
"979","MF2303012","MC009","-","","0","8","","1","2023-03-24 03:31:58","2023-03-24 03:31:58"
"980","MF2303013","EM001","-","","1","2","","1","2023-03-24 06:10:00","2023-03-24 06:10:21"
"981","MF2303013","LT001","-","","1","2","","1","2023-03-24 06:10:06","2023-03-24 06:10:22"
"982","MF2303013","LT002","-","","1","2","","1","2023-03-24 06:10:08","2023-03-24 06:10:23"
"983","MF2303013","MC001","-","","1","2","","1","2023-03-24 06:10:09","2023-03-24 06:10:23"
"984","MF2303013","MC002","-","","1","2","","1","2023-03-24 06:10:11","2023-03-24 06:10:24"
"985","MF2303013","MC003","-","","1","2","","1","2023-03-24 06:10:14","2023-03-24 06:10:25"
"986","MF2303013","MC004","-","","1","2","","1","2023-03-24 06:10:18","2023-03-24 06:10:27"
"987","MF2303013","MC005","-","","1","8","","1","2023-03-24 06:16:25","2023-06-26 06:55:25"
"988","MF2303013","MC006","-","","1","8","","1","2023-03-24 06:16:31","2023-06-26 06:55:25"
"989","MF2303013","MC007","-","","1","8","","1","2023-03-24 06:16:34","2023-06-26 06:55:26"
"990","MF2303013","MC008","-","","1","8","","1","2023-03-24 06:16:38","2023-06-26 06:55:27"
"991","MF2303013","MC009","-","","1","8","","1","2023-03-24 06:16:40","2023-06-26 06:55:27"
"992","MF2303014","MC005","-","","0","8","","1","2023-03-27 04:08:25","2023-03-27 04:08:25"
"993","MF2303014","MC006","-","","0","8","","1","2023-03-27 04:08:28","2023-03-27 04:08:28"
