"id","formula_masters_id","topic_number","topic_txt","users_id","created_at","updated_at"
"1212","MF2501001","6","¦\n1. ขวด Airless สกรีน (สีขาว)\n2. ขวดชั้นนอกสกรีน (สีขาว)\n3. ชุดหัวปั๊มสูญญากาศ (สีขาว)","17","2025-01-22 08:38:33","2025-01-22 08:38:33"
"1213","MF2501001","9","¦\n9.1 นำเนื้อครีมสีขาว (ไม่แต่งกลิ่น) บรรจุลงขวด Airless สกรีน (สีขาว) ปริมาณ 50 กรัม/ขวด\n9.2 นำชุดหัวปั๊มสูญญากาศ (สีขาว) หมุนปิดกับขวด Airless สกรีน (สีขาว) ให้แน่นสนิท และใส่ลงไปใปในขวดชั้นนอกสกรีน (สีขาว) โดยให้หันชุดหัวปั๊มสูญญากาศ (สีขาว) ไปทางด้านซ้ายของฉลาก เมื่อหมุนเปิดชุดหัวปั๊มสูญญากาศ (สีขาว) จะตรงกับด้านหน้ากพอดี\n9.3 นำขวดที่ผ่านการบรรจุเเล้ว บรรจุลงกล่องสกรีน (สีขาว) โดยให้ทันด้านหน้าขวดไปทางเดียวกับด้านหลังกล่อง (มีวิธีพับกล่อง)\n9.4 ปิดฉลาก สอบ. ที่ว่างด้านซ้ายข้างกล่องสกรีน (สีขาว) ระวังไม่ให้เกิดรอยและฟองอากาศ (ติดก่อนชริ้ง)\n9.5 นำกล่องที่ผ่านการปิดฉลาก สคบ. แล้ว ชริ้งฟิล์ม หน้า 12 นิ้ว หนา 12.5 mic. (ACR FR) ที่กล่อง ด้วยครื่องอุโมงค์ความร้อน\n9.6 นำกล่องที่ผ่านการชริ้งแล้ว บรรจุลงลังเปลือยเล็ก ขนาด29.4(ก)*39.2(ย)*23.5(ส) ซม.","17","2025-01-22 08:41:51","2025-01-22 08:41:51"
"1214","MF2501004","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","25","2025-01-24 02:55:55","2025-01-24 02:55:55"
"1215","MF2501004","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","25","2025-01-24 02:55:58","2025-01-24 02:55:58"
"1216","MF2501005","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","25","2025-01-27 02:53:15","2025-01-27 02:53:15"
"1217","MF2501005","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","25","2025-01-27 02:53:16","2025-01-27 02:53:16"
"1218","MF2501006","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-01-30 10:10:04","2025-01-30 10:10:04"
"1219","MF2501006","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-01-30 10:10:34","2025-01-30 10:10:34"
"1220","MF2502002","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:09:10","2025-02-03 04:09:10"
"1221","MF2502002","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:09:14","2025-02-03 04:09:14"
"1222","MF2502001","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:09:56","2025-02-03 04:10:13"
"1223","MF2502001","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:10:15","2025-02-03 04:10:15"
"1224","MF2501010","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:12:18","2025-02-03 04:12:18"
"1225","MF2501010","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:12:18","2025-02-03 04:12:18"
"1226","MF2501008","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:15:06","2025-02-03 04:15:06"
"1227","MF2501008","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-03 04:15:09","2025-02-03 04:15:09"
"1228","MF2501007","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-04 07:07:14","2025-02-04 07:07:14"
"1229","MF2501007","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-04 07:07:20","2025-02-04 07:07:20"
"1230","MF2501009","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-04 10:10:57","2025-02-04 10:10:57"
"1231","MF2501009","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-04 10:11:29","2025-02-04 10:11:29"
"1232","MF2502005","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-04 10:17:32","2025-02-04 10:17:32"
"1233","MF2502005","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-04 10:18:15","2025-02-04 10:18:15"
"1234","MF2502004","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-04 10:21:31","2025-02-04 10:21:31"
"1235","MF2502004","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-04 10:21:35","2025-02-04 10:21:35"
"1238","MF2502007","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-05 04:59:02","2025-02-05 04:59:02"
"1239","MF2502007","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-05 04:59:09","2025-02-05 04:59:09"
"1240","MF2502006","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-05 06:14:54","2025-02-05 06:14:54"
"1241","MF2502006","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","17","2025-02-05 06:15:01","2025-02-05 06:15:01"
"1242","MF2502006","6","","17","2025-02-05 06:15:46","2025-02-05 06:15:49"
"1243","MF2502008","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","25","2025-02-05 07:01:02","2025-02-05 07:01:02"
"1244","MF2502008","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","25","2025-02-05 07:01:13","2025-02-05 07:01:13"
"1245","MF2501002","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-06 09:19:13","2025-02-06 09:19:13"
"1246","MF2501002","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","34","2025-02-06 09:20:42","2025-02-06 09:20:42"
